"","MAG","strategy_broad","time","base","mean_lfc","se_lfc"
"777","H1-18-all-fractions_conc_96.Pseudonocardiales_70_16","Sensitive",24,28.96746103703,-0.306818773368118,0.198792758584905
"778","H1-18-all-fractions_conc_96.Pseudonocardiales_70_16","Sensitive",48,28.96746103703,-0.708465842823355,0.629497709378294
"779","H1-18-all-fractions_conc_96.Pseudonocardiales_70_16","Sensitive",72,28.96746103703,-1.12218052861051,0.534454044276122
"780","H1-18-all-fractions_conc_96.Pseudonocardiales_70_16","Sensitive",168,28.96746103703,-0.361021597779889,0.886280269139551
"781","H1-18-all-fractions_metab_conc_2.Burkholderia_graminis_63_9",NA,3,8.56395438655959,4.23235331285551,NA
"782","H1-18-all-fractions_metab_conc_2.Burkholderia_graminis_63_9",NA,24,8.56395438655959,2.32096549188568,NA
"783","H1-18-all-fractions_metab_conc_2.Burkholderia_graminis_63_9",NA,48,8.56395438655959,2.6526291847671,NA
"784","H1-18-all-fractions_metab_conc_2.Burkholderia_graminis_63_9",NA,72,8.56395438655959,3.17671314597895,NA
"785","H1-18-all-fractions_metab_conc_2.Burkholderia_graminis_63_9",NA,168,8.56395438655959,1.45938493302514,NA
"786","H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16","Middle Responders",3,13.7828233113303,3.94211652524535,0.241605079519069
"787","H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16","Middle Responders",24,13.7828233113303,3.80157784224335,0.210661782529096
"788","H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16","Middle Responders",48,13.7828233113303,3.75546578275738,0.213331671959454
"789","H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16","Middle Responders",72,13.7828233113303,3.4030432968895,0.192630816504773
"790","H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16","Middle Responders",168,13.7828233113303,3.20532498068227,0.36757305846129
"791","H1-18-all-fractions_metab_conc_61.Actinobacteria_70_18","Early Responders",3,43.7165444558884,4.3182415528139,0.295203211234414
"792","H1-18-all-fractions_metab_conc_61.Actinobacteria_70_18","Early Responders",24,43.7165444558884,2.35563835108113,0.333503796892511
"793","H1-18-all-fractions_metab_conc_61.Actinobacteria_70_18","Early Responders",48,43.7165444558884,0.841971083032403,0.363413264505112
"794","H1-18-all-fractions_metab_conc_61.Actinobacteria_70_18","Early Responders",72,43.7165444558884,0.37094373284183,0.4103976242752
"795","H1-18-all-fractions_metab_conc_61.Actinobacteria_70_18","Early Responders",168,43.7165444558884,0.264511321863394,0.476829868433609
"796","H1-18-all-fractions_metab_conc_71.Actinobacteria_71_26",NA,3,6.53888771164932,2.42946005763253,NA
"797","H1-18-all-fractions_metab_conc_71.Actinobacteria_71_26",NA,24,6.53888771164932,3.14986714932509,NA
"798","H1-18-all-fractions_metab_conc_71.Actinobacteria_71_26",NA,48,6.53888771164932,3.40384271587632,NA
"799","H1-18-all-fractions_metab_conc_71.Actinobacteria_71_26",NA,72,6.53888771164932,2.77703461961178,NA
"800","H1-18-all-fractions_metab_conc_71.Actinobacteria_71_26",NA,168,6.53888771164932,1.91092999416375,NA
"801","H1-18-all-fractions_metab_maxb_101.Bacteria_63_9","Middle Responders",3,10.279274965379,-0.0485282636358397,0.61570941132359
"802","H1-18-all-fractions_metab_maxb_101.Bacteria_63_9","Middle Responders",24,10.279274965379,1.62286793891409,0.831663696322446
"803","H1-18-all-fractions_metab_maxb_101.Bacteria_63_9","Middle Responders",48,10.279274965379,2.0020976087844,0.947030716038595
"804","H1-18-all-fractions_metab_maxb_101.Bacteria_63_9","Middle Responders",72,10.279274965379,1.40626835222688,1.09811422494667
"805","H1-18-all-fractions_metab_maxb_101.Bacteria_63_9","Middle Responders",168,10.279274965379,0.887503481640783,0.703335916584
"806","H2-16-all-fractions_metab_56.Actinobacteria_73_59","Early Responders",3,12.5248124887929,1.42121313335532,0.938547841554725
"807","H2-16-all-fractions_metab_56.Actinobacteria_73_59","Early Responders",24,12.5248124887929,1.07926003810733,1.08432072200858
"808","H2-16-all-fractions_metab_56.Actinobacteria_73_59","Early Responders",48,12.5248124887929,0.799371342240915,0.951671009708889
"809","H2-16-all-fractions_metab_56.Actinobacteria_73_59","Early Responders",72,12.5248124887929,0.22127805053997,1.03836628837328
"810","H2-16-all-fractions_metab_56.Actinobacteria_73_59","Early Responders",168,12.5248124887929,0.130437237595252,0.659172976571938
"811","H2-16-all-fractions_metab_63.Actinobacteria_69_71",NA,3,6.51937495864757,2.38208515550192,NA
"812","H2-16-all-fractions_metab_63.Actinobacteria_69_71",NA,24,6.51937495864757,2.58988029963214,NA
"813","H2-16-all-fractions_metab_63.Actinobacteria_69_71",NA,48,6.51937495864757,3.05361325202593,NA
"814","H2-16-all-fractions_metab_63.Actinobacteria_69_71",NA,72,6.51937495864757,2.33899958114568,NA
"815","H2-16-all-fractions_metab_63.Actinobacteria_69_71",NA,168,6.51937495864757,1.14421785460868,NA
"816","H2-16-all-fractions_metab_conc_101.Burkholderiales_63_22","Middle Responders",3,11.2823287170065,4.36754504262729,0.133216977232242
"817","H2-16-all-fractions_metab_conc_101.Burkholderiales_63_22","Middle Responders",24,11.2823287170065,3.1720133095404,0.152500581665162
"818","H2-16-all-fractions_metab_conc_101.Burkholderiales_63_22","Middle Responders",48,11.2823287170065,1.42187396426363,0.192708109498159
"819","H2-16-all-fractions_metab_conc_101.Burkholderiales_63_22","Middle Responders",72,11.2823287170065,1.31931521174657,0.191521013455318
"820","H2-16-all-fractions_metab_conc_101.Burkholderiales_63_22","Middle Responders",168,11.2823287170065,0.866070201948024,0.228734611200615
"821","H2-16-all-fractions_metab_conc_119.Actinobacteria_73_28",NA,3,10.1190495609783,0.796994444006172,NA
"822","H2-16-all-fractions_metab_conc_119.Actinobacteria_73_28",NA,24,10.1190495609783,0.233723051698326,NA
"823","H2-16-all-fractions_metab_conc_119.Actinobacteria_73_28",NA,48,10.1190495609783,-0.34984554603507,NA
"824","H2-16-all-fractions_metab_conc_119.Actinobacteria_73_28",NA,72,10.1190495609783,0.512616609701596,NA
"825","H2-16-all-fractions_metab_conc_119.Actinobacteria_73_28",NA,168,10.1190495609783,0.0471684686743266,NA
"826","H2-16-all-fractions_metab_conc_42.Caulobacterales_70_17","Middle Responders",3,18.2298621131585,3.39737593515024,NA
"827","H2-16-all-fractions_metab_conc_42.Caulobacterales_70_17","Middle Responders",24,18.2298621131585,3.72101682146009,NA
"828","H2-16-all-fractions_metab_conc_42.Caulobacterales_70_17","Middle Responders",48,18.2298621131585,4.43223353051259,NA
"829","H2-16-all-fractions_metab_conc_42.Caulobacterales_70_17","Middle Responders",72,18.2298621131585,3.83324133001095,NA
"830","H2-16-all-fractions_metab_conc_42.Caulobacterales_70_17","Middle Responders",168,18.2298621131585,4.5481178456654,NA
"831","H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22","Late Responders",3,55.2598248675276,-0.100657837631503,0.168947220882806
"832","H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22","Late Responders",24,55.2598248675276,-0.858103178473092,0.178551001977416
"833","H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22","Late Responders",48,55.2598248675276,-0.588042869761267,0.164056447732546
"834","H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22","Late Responders",72,55.2598248675276,0.21164773674405,0.177435240369186
"835","H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22","Late Responders",168,55.2598248675276,0.147583754587891,0.16940793475952
"836","H2-16-all-fractions_metab_conc_77.Actinobacteria_71_48","Middle Responders",3,5.56151642922924,-0.725174960458661,NA
"837","H2-16-all-fractions_metab_conc_77.Actinobacteria_71_48","Middle Responders",24,5.56151642922924,0.722825363624407,NA
"838","H2-16-all-fractions_metab_conc_77.Actinobacteria_71_48","Middle Responders",48,5.56151642922924,0.111076824600098,NA
"839","H2-16-all-fractions_metab_conc_77.Actinobacteria_71_48","Middle Responders",72,5.56151642922924,0.274675074024997,NA
"840","H2-16-all-fractions_metab_conc_77.Actinobacteria_71_48","Middle Responders",168,5.56151642922924,0.00688847664325123,NA
"841","H2-18-all-fractions_metab_36.Geodermatophilales_73_36","Early Responders",3,63.2726005049537,3.99698742763928,0.167716786574886
"842","H2-18-all-fractions_metab_36.Geodermatophilales_73_36","Early Responders",24,63.2726005049537,1.70311469396864,0.155103631392618
"843","H2-18-all-fractions_metab_36.Geodermatophilales_73_36","Early Responders",48,63.2726005049537,0.37776613504063,0.199083545002629
"844","H2-18-all-fractions_metab_36.Geodermatophilales_73_36","Early Responders",72,63.2726005049537,-0.205227166323989,0.190556146117648
"845","H2-18-all-fractions_metab_36.Geodermatophilales_73_36","Early Responders",168,63.2726005049537,-0.811765797422682,0.372964113256328
"846","H2-18-all-fractions_metab_63.Massilia_66_19","Middle Responders",3,18.4739627055891,2.00743850267283,0.471781737355536
"847","H2-18-all-fractions_metab_63.Massilia_66_19","Middle Responders",24,18.4739627055891,3.78558712491902,0.424744748325598
"848","H2-18-all-fractions_metab_63.Massilia_66_19","Middle Responders",48,18.4739627055891,4.50961601530276,0.359476856524536
"849","H2-18-all-fractions_metab_63.Massilia_66_19","Middle Responders",72,18.4739627055891,4.3609572588906,0.264086494521418
"850","H2-18-all-fractions_metab_63.Massilia_66_19","Middle Responders",168,18.4739627055891,1.95866582797698,0.435773132450163
"851","H2-18-all-fractions_metab_84.Actinobacteria_68_115","Middle Responders",3,17.0216944619254,3.14983780663187,0.0735173671560099
"852","H2-18-all-fractions_metab_84.Actinobacteria_68_115","Middle Responders",24,17.0216944619254,3.20179220493327,0.391203813522675
"853","H2-18-all-fractions_metab_84.Actinobacteria_68_115","Middle Responders",48,17.0216944619254,3.31233423031057,0.194725529532935
"854","H2-18-all-fractions_metab_84.Actinobacteria_68_115","Middle Responders",72,17.0216944619254,2.60538100783734,0.707755217686485
"855","H2-18-all-fractions_metab_84.Actinobacteria_68_115","Middle Responders",168,17.0216944619254,1.7405029213283,1.53995000207448
"856","H2-18-all-fractions_metab_conc_56.Bacteria_56_17",NA,3,10.7367445251426,3.12396937663926,NA
"857","H2-18-all-fractions_metab_conc_56.Bacteria_56_17",NA,24,10.7367445251426,3.33433235266215,NA
"858","H2-18-all-fractions_metab_conc_56.Bacteria_56_17",NA,48,10.7367445251426,3.47957701538894,NA
"859","H2-18-all-fractions_metab_conc_56.Bacteria_56_17",NA,72,10.7367445251426,3.43789215053296,NA
"860","H2-18-all-fractions_metab_conc_56.Bacteria_56_17",NA,168,10.7367445251426,3.12267450610807,NA
"861","H2-18-all-fractions_metab_conc_82.Actinobacteria_69_16",NA,3,5.5413399740539,-1.1751293686946,NA
"862","H2-18-all-fractions_metab_conc_82.Actinobacteria_69_16",NA,24,5.5413399740539,0.0095370095962964,NA
"863","H2-18-all-fractions_metab_conc_82.Actinobacteria_69_16",NA,48,5.5413399740539,1.32941799387072,NA
"864","H2-18-all-fractions_metab_conc_82.Actinobacteria_69_16",NA,72,5.5413399740539,0.231868013135678,NA
"865","H2-18-all-fractions_metab_conc_82.Actinobacteria_69_16",NA,168,5.5413399740539,0.163509062017304,NA
"866","H3-16-all-fractions_conc_123.Niastella_koreensis_45_0","Late Responders",3,12.8014991115523,0.64390338805405,0.452082481073276
"867","H3-16-all-fractions_conc_123.Niastella_koreensis_45_0","Late Responders",24,12.8014991115523,1.05574324832115,0.563599342393586
"868","H3-16-all-fractions_conc_123.Niastella_koreensis_45_0","Late Responders",48,12.8014991115523,1.5566169476554,0.619030781855266
"869","H3-16-all-fractions_conc_123.Niastella_koreensis_45_0","Late Responders",72,12.8014991115523,2.55333201074699,0.770275560636894
"870","H3-16-all-fractions_conc_123.Niastella_koreensis_45_0","Late Responders",168,12.8014991115523,4.47153061165999,0.738705271899466
"871","H3-16-all-fractions_metab_148.Actinobacteria_72_0","Middle Responders",3,11.4688762865724,1.52764500635397,0.334505741014545
"872","H3-16-all-fractions_metab_148.Actinobacteria_72_0","Middle Responders",24,11.4688762865724,1.61259051336903,0.624129429246391
"873","H3-16-all-fractions_metab_148.Actinobacteria_72_0","Middle Responders",48,11.4688762865724,1.84474228918484,0.01821854664571
"874","H3-16-all-fractions_metab_148.Actinobacteria_72_0","Middle Responders",72,11.4688762865724,1.32185374601315,0.020269480691975
"875","H3-16-all-fractions_metab_148.Actinobacteria_72_0","Middle Responders",168,11.4688762865724,1.80187704919968,0.805309062256958
"876","H3-16-all-fractions_metab_25.Hyalangium_minutum_68_0","Late Responders",3,21.4052494297604,1.38707899640211,0.229282858322151
"877","H3-16-all-fractions_metab_25.Hyalangium_minutum_68_0","Late Responders",24,21.4052494297604,2.13420040330564,0.19374672777627
"878","H3-16-all-fractions_metab_25.Hyalangium_minutum_68_0","Late Responders",48,21.4052494297604,3.64912765659563,0.179474158088684
"879","H3-16-all-fractions_metab_25.Hyalangium_minutum_68_0","Late Responders",72,21.4052494297604,4.35311153038327,0.159977442708305
"880","H3-16-all-fractions_metab_25.Hyalangium_minutum_68_0","Late Responders",168,21.4052494297604,5.84082398617663,0.152527252756467
"881","H3-16-all-fractions_metab_conc_11.Cystobacter_violaceus_70_0","Late Responders",3,26.0221115213321,0.242236252463724,0.234670250712762
"882","H3-16-all-fractions_metab_conc_11.Cystobacter_violaceus_70_0","Late Responders",24,26.0221115213321,1.30851592951641,0.249834702995107
"883","H3-16-all-fractions_metab_conc_11.Cystobacter_violaceus_70_0","Late Responders",48,26.0221115213321,3.84405349394826,0.167270700136523
"884","H3-16-all-fractions_metab_conc_11.Cystobacter_violaceus_70_0","Late Responders",72,26.0221115213321,5.20301054425282,0.154090101771016
"885","H3-16-all-fractions_metab_conc_11.Cystobacter_violaceus_70_0","Late Responders",168,26.0221115213321,6.20955541487287,0.147682617033638
"886","H3-16-all-fractions_metab_conc_118.Mycobacterium_smegmatis_66_0","Early Responders",3,7.53741576569464,1.99887714031599,0.291302806470125
"887","H3-16-all-fractions_metab_conc_118.Mycobacterium_smegmatis_66_0","Early Responders",24,7.53741576569464,1.7204274059255,1.06896102569595
"888","H3-16-all-fractions_metab_conc_118.Mycobacterium_smegmatis_66_0","Early Responders",48,7.53741576569464,1.47115207299136,1.36450974461668
"889","H3-16-all-fractions_metab_conc_118.Mycobacterium_smegmatis_66_0","Early Responders",72,7.53741576569464,-0.062153115365755,1.61798006304253
"890","H3-16-all-fractions_metab_conc_118.Mycobacterium_smegmatis_66_0","Early Responders",168,7.53741576569464,-0.54988642071669,1.3159663576152
"891","H3-16-all-fractions_metab_conc_30.Propionibacteriales_71_0","Early Responders",3,26.4835824659093,2.90632385479104,0.192090896105225
"892","H3-16-all-fractions_metab_conc_30.Propionibacteriales_71_0","Early Responders",24,26.4835824659093,0.946900185404006,0.437439294864744
"893","H3-16-all-fractions_metab_conc_30.Propionibacteriales_71_0","Early Responders",48,26.4835824659093,0.100920055051366,0.280182092279985
"894","H3-16-all-fractions_metab_conc_30.Propionibacteriales_71_0","Early Responders",72,26.4835824659093,-0.613225683260026,0.0719846442864026
"895","H3-16-all-fractions_metab_conc_30.Propionibacteriales_71_0","Early Responders",168,26.4835824659093,-0.493590344499202,1.03731416286475
"896","H3-16-all-fractions_metab_conc_38.Bacteria_65_0","Middle Responders",3,5.3084708295804,3.14512610706899,NA
"897","H3-16-all-fractions_metab_conc_38.Bacteria_65_0","Middle Responders",24,5.3084708295804,2.63212852953238,NA
"898","H3-16-all-fractions_metab_conc_38.Bacteria_65_0","Middle Responders",48,5.3084708295804,1.96906399769506,NA
"899","H3-16-all-fractions_metab_conc_38.Bacteria_65_0","Middle Responders",72,5.3084708295804,-2.61348471597594,NA
"900","H3-16-all-fractions_metab_conc_38.Bacteria_65_0","Middle Responders",168,5.3084708295804,1.81868547107112,NA
"901","H3-16-all-fractions_metab_conc_83.Actinobacteria_70_0","Middle Responders",3,6.2179787831471,1.44675551282576,NA
"902","H3-16-all-fractions_metab_conc_83.Actinobacteria_70_0","Middle Responders",24,6.2179787831471,1.07487611299733,NA
"903","H3-16-all-fractions_metab_conc_83.Actinobacteria_70_0","Middle Responders",48,6.2179787831471,1.06289120594726,NA
"904","H3-16-all-fractions_metab_conc_83.Actinobacteria_70_0","Middle Responders",72,6.2179787831471,0.653092186293198,NA
"905","H3-16-all-fractions_metab_conc_83.Actinobacteria_70_0","Middle Responders",168,6.2179787831471,2.05333005289842,NA
"906","H3-16-all-fractions_metab_conc_87.Propionibacteriales_68_0",NA,3,12.2676423526256,0.361279286985002,NA
"907","H3-16-all-fractions_metab_conc_87.Propionibacteriales_68_0",NA,24,12.2676423526256,-0.910160102714959,NA
"908","H3-16-all-fractions_metab_conc_87.Propionibacteriales_68_0",NA,48,12.2676423526256,0.867533429331004,NA
"909","H3-16-all-fractions_metab_conc_87.Propionibacteriales_68_0",NA,72,12.2676423526256,0.8444598868315,NA
"910","H3-16-all-fractions_metab_conc_87.Propionibacteriales_68_0",NA,168,12.2676423526256,0.465983196805996,NA
"911","H3-16-all-fractions_metab_conc_98.Alphaproteobacteria_63_0","Middle Responders",3,6.4393497838661,-2.59358707728102,0.329605680359925
"912","H3-16-all-fractions_metab_conc_98.Alphaproteobacteria_63_0","Middle Responders",24,6.4393497838661,-0.350933777517001,0.5096442594564
"913","H3-16-all-fractions_metab_conc_98.Alphaproteobacteria_63_0","Middle Responders",48,6.4393497838661,-0.758665387309579,0.297471513348812
"914","H3-16-all-fractions_metab_conc_98.Alphaproteobacteria_63_0","Middle Responders",72,6.4393497838661,-1.65559474988431,0.55602806292951
"915","H3-16-all-fractions_metab_conc_98.Alphaproteobacteria_63_0","Middle Responders",168,6.4393497838661,-0.196455849278264,0.736890802212505
"916","H3-16-all-fractions_metab_maxbC_112.Burkholderiales_62_0","Middle Responders",3,6.45569961041057,1.51197791301525,0.363420637597221
"917","H3-16-all-fractions_metab_maxbC_112.Burkholderiales_62_0","Middle Responders",24,6.45569961041057,1.19304960765088,0.175406443405108
"918","H3-16-all-fractions_metab_maxbC_112.Burkholderiales_62_0","Middle Responders",48,6.45569961041057,2.85568300505405,0.401563540249158
"919","H3-16-all-fractions_metab_maxbC_112.Burkholderiales_62_0","Middle Responders",72,6.45569961041057,3.08937737121191,0.409001463463982
"920","H3-16-all-fractions_metab_maxbC_112.Burkholderiales_62_0","Middle Responders",168,6.45569961041057,2.73034025752646,0.545988323072533
"921","H3-18-all-fractions_metab_conc_20.Propionibacteriales_70_14","Early Responders",3,7.94003273105272,1.05628766232153,NA
"922","H3-18-all-fractions_metab_conc_20.Propionibacteriales_70_14","Early Responders",24,7.94003273105272,-2.9068490527116,NA
"923","H3-18-all-fractions_metab_conc_20.Propionibacteriales_70_14","Early Responders",48,7.94003273105272,-1.32588254297798,NA
"924","H3-18-all-fractions_metab_conc_20.Propionibacteriales_70_14","Early Responders",72,7.94003273105272,-1.97241730485,NA
"925","H3-18-all-fractions_metab_conc_20.Propionibacteriales_70_14","Early Responders",168,7.94003273105272,-0.5508538006854,NA
"926","H3-18-all-fractions_metab_conc_49.Actinobacteria_70_18",NA,3,11.2812706521892,3.93593363780505,NA
"927","H3-18-all-fractions_metab_conc_49.Actinobacteria_70_18",NA,24,11.2812706521892,4.09222831703626,NA
"928","H3-18-all-fractions_metab_conc_49.Actinobacteria_70_18",NA,48,11.2812706521892,3.7217569617647,NA
"929","H3-18-all-fractions_metab_conc_49.Actinobacteria_70_18",NA,72,11.2812706521892,3.18970500951081,NA
"930","H3-18-all-fractions_metab_conc_49.Actinobacteria_70_18",NA,168,11.2812706521892,2.37200308297816,NA
"931","H3-18-all-fractions_metab_conc_75.Burkholderiales_69_10","Middle Responders",3,14.6017872295832,3.7741212657455,0.211718610733227
"932","H3-18-all-fractions_metab_conc_75.Burkholderiales_69_10","Middle Responders",24,14.6017872295832,3.14181605776328,0.256688731917527
"933","H3-18-all-fractions_metab_conc_75.Burkholderiales_69_10","Middle Responders",48,14.6017872295832,3.92481672153341,0.174087101603975
"934","H3-18-all-fractions_metab_conc_75.Burkholderiales_69_10","Middle Responders",72,14.6017872295832,4.06810711791586,0.158871250014631
"935","H3-18-all-fractions_metab_conc_75.Burkholderiales_69_10","Middle Responders",168,14.6017872295832,2.96572653870838,0.297037809155371
